product_id,product_name,price_after,price_before,discount
7610100300059.00,ماجى شوربة مشروم-76جم,18.45,18.45,0
24182134643.00,ايدن ميسو شوربة-345جم,299.95,299.95,0
6194058900048.00,جولد ريفر زيت زيتون-250مللى,99.75,99.75,0
6194058900031.00,جولد ريفر زيت زيتون-500مللى,177.75,177.75,0
8412164000734.00,كالنورت مرقة الدجاج-8مكعب,19.75,19.75,0
6223001039891.00,كوكس ملح الهيمالايا-600جم,29.95,29.95,0
7610100300097.00,ماجى شوربة شكل حروف-66جم,18.45,18.45,0
6221007025122.00,ماجى مرقة دجاج-8مكعب,8,8,0
6224007250280.00,الخير ملح طعام-700جم,8.25,8.25,0
6223001357018.00,صنى زيت خليط عباد 750مخل-هدية,33.95,33.95,0
8429671350061.00,بونس زيت زيتون بكر ممتاز-500مل,329.95,329.95,0
769503159829.00,جوستو ز زيتون ترافل-ابيض250مل,319.95,319.95,0
4562268395022.00,فيركو زيت جوز الهند-210مل,149.95,149.95,0
6223001647393.00,لورو زيت كانولا 2-25لتر,206.95,206.95,0
80053811.00,مونيني زيت زيتون كلاسيك-250مل,191.95,191.95,0
8410179100920.00,بورجس ز زيتون هوجيبلانكا-500مل,157.95,157.95,0
8410179100821.00,بورجس ز زيتون بيكوال-500مل,157.95,157.95,0
6223001642800.00,شهد زيت ذرة-900مل,68.95,68.95,0
6223001039907.00,كوكس ملح الهيمالايا-200جم,11.45,11.45,0
5201043102477.00,اليادا زيت اكسترا-فيرجن750مل,413.45,413.45,0
6224009361380.00,زامرا بقسماط يابانى-200جم,56.25,56.25,0
6221007033103.00,ماجى مرقة دجاج 12مكعب-عرض,5.45,5.45,0
5201043004641.00,اليادا زيت زيتون-اكستر750م250,449.95,449.95,0
5201043113008.00,اليادا زيت زيتون-كلاماتا500مل,203.45,203.45,0
5201043115224.00,اليادا زيت فيرجن-جنتل500مل,287.95,287.95,0
8690576540035.00,انقرة مكرونة شريط-400جم,35.25,35.25,0
74305001161.00,براج خل تفاح عضوى-473مل,299.95,299.95,0
6223001645948.00,لورو زيت ذرة 2-25لتر,181.95,181.95,0
6223001645900.00,لورو زيت عباد 2-25لتر,151.95,151.95,0
5201043101388.00,اليادا اكسترا اجروليداس-500مل,193.75,193.75,0
5201043101371.00,اليادا اكسترا فيرجن-كريتاس500م,193.75,193.75,0
6224009795253.00,جريك زيت زيتون بكر ممتاز ص-1ل,353.95,353.95,0
3183280020320.00,لا بالين ملح البحر ناعم-125جم,44.95,44.95,0
8007497004087.00,جراندى زيت زيتون-ترافل250مل,560.95,560.95,0
8018440003170.00,ليجليو زيت زيتون-باوريجنو250مل,158.45,158.45,0
8018440046412.00,ليجليو زيت زيتون-بفلفل250مل,158.45,158.45,0
8018440003132.00,ليجليو زيت زيتون-ريحان250مل,158.45,158.45,0
8412164009416.00,كالنورت مرقة جمبرى ج ف 60-مكعب,60.45,60.45,0
6221155127051.00,كنور مرقة دجاج-24مكعب,17.95,17.95,0
6223001642886.00,غالية زيت-700مل,43.25,43.25,0
42187408248.00,بيست يت ملح-737جم,30.25,30.25,0
8691321420138.00,روز جاردن زيت ذرة-850مل,69.95,69.95,0
3850104283161.00,فيجيتا شوربة البصل فرنسية-62جم,44.75,44.75,0
6223001645924.00,لورو زيت ذرة-1لتر,72.95,72.95,0
6223001645887.00,لورو زيت عباد-1لتر,62.95,62.95,0
6224009795383.00,مارفل زيت جوز الهند-250مل,66.25,66.25,0
815074021857.00,شوسين اسبراي افوكادو-بثوم134جم,188.25,188.25,0
815074021864.00,شوسين اسبراي افوكادو-شبوتل134ج,188.25,188.25,0
815074021871.00,شوسين اسبراي زيت افوكادو-134جم,188.25,188.25,0
8413700046261.00,كارمانسيتا فلفل ابيض ناعم-50جم,57.75,57.75,0
3850104294570.00,فيجيتا اوريجانو مطحون-5جم,26.95,26.95,0
6221155117090.00,كنور خلطة شيش-طاووق30جم,8.75,8.75,0
3166290200197.00,دوكروس قرفة مطحونة-39جم,51.75,51.75,0
3166290200616.00,دوكروس اعشاب بروفانس-18جم,34.95,34.95,0
3166296205523.00,دوكروس كارى-45جم,46.25,46.25,0
3166296207749.00,دوكروس كاري تندوري-37جم,54.25,54.25,0
6221007012337.00,ماجى مرقة خضار 8-مكعب,8,8,0
6221155078865.00,كنور فجيتار حار 35جم-خصم,3.45,3.45,0
6222000505314.00,كريستال زيت عباد 1-6لتر,118.45,118.45,0
6222000507202.00,هدية زيت-700مل,43.25,43.25,0
6222000512077.00,قلية زيت طهى-700مل,43.25,43.25,0
6223000263648.00,عافية زيت ذرة 1-6لتر,134.75,134.75,0
6223001642824.00,شهد زيت عباد-900مل,58.95,58.95,0
8001060006256.00,ساكلا باستو للمكرونة-190جم,122.25,122.25,0
8001060001459.00,ساكلا صوص طماطم-وماسكربون190جم,106.25,106.25,0
6222000507271.00,هدية زيت 2-1لتر,116.25,116.25,0
8001060006782.00,ساكلا باستو فلفل وجبن-190جم,122.25,122.25,0
8001060005280.00,ساكلا باستو جرجير-بالصنوبر190ج,122.25,122.25,0
6223000661598.00,الضحى حبهان اخضر-5جم,12.95,12.95,0
6223000661529.00,الضحى حبة البركة-20جم,9.75,9.75,0
8001060008397.00,ساكلا تسبيكة طماطم-لمكرونة350ج,127.95,127.95,0
80525448.00,انيزى بيستو ريحان-185جم,149.95,149.95,0
6223000662137.00,الضحي قرنفل ملاحة-40جم,42.75,42.75,0
8410179200835.00,بورجس زيت زيتون-250مل,109.25,109.25,0
8410179200811.00,بورجس زيت زيتون-750مل,306.95,306.95,0
8410179100036.00,بورجس زيت زيتون-اكسترا500مل,213.25,213.25,0
6223000190449.00,وادى فود زيت زيتون-بكر500مل,150.25,150.25,0
6223000190418.00,وادى فود زيت زيتون-ممتاز2لتر,549.95,549.95,0
6223000190401.00,وادى فود زيت زيتون-بكر1لتر,277.25,277.25,0
6223000190135.00,وادى فود زيت زيتون-بكر250مل,85.45,85.45,0
6223000190029.00,وادى فود زيت زيتون زجاج-م250,104.95,104.95,0
5201043112612.00,اليادا زيت زيتون اكسترا-500جم,279.75,279.75,0
5201043112605.00,اليادا زيت زيتون اكسترا-750جم,429.75,429.75,0
5201043100275.00,اليادا زيت زيتون اكسترا-250جم,157.25,157.25,0
6222000506410.00,هلا زيت عباد-750مل,53.25,53.25,0
8001060000261.00,ساكلا بستو طماطم مجففة-190جم,104.75,104.75,0
8001060001763.00,ساكلا باستو الباذنجان-190جم,122.25,122.25,0
6223000663080.00,الضحى كمون كيس-100جم,34.25,34.25,0
6223000663097.00,الضحى فلفل اسود كيس-100جم,51.95,51.95,0
6223000662144.00,الضحى حبهان-40جم,88.95,88.95,0
6223000662113.00,الضحي كزبرة ملاحة-50جم,27.75,27.75,0
6223000662083.00,الضحي كركم ملاحة-70جم,28.95,28.95,0
6223000662038.00,الضحي كارى-ملاحة70جم,34.25,34.25,0
6223000661611.00,الضحى قرنفل-4جم,9.75,9.75,0
6223000661543.00,الضحى خلطة كارى-20جم,10.75,10.75,0
6223000661512.00,الضحى كمون بلدى 20-جم,11.25,11.25,0
6221048820250.00,كنور شوربة دجاج مع-شعرية65جم,18.75,18.75,0
5000175409054.00,باتشلرز شوربة دجاج خضار-110جم,135.45,135.45,0
6223000663066.00,الضحى زعتر-15جم,8.75,8.75,0
6223000663042.00,الضحى سمسم كيس-50جم,14.95,14.95,0
6223001353478.00,صنى زيت خليط عباد-750مل,48.75,48.75,0
6224007250495.00,اي سولت ملح بحرى-737جم,15.95,15.95,0
6223000263761.00,سلايت زيت ذرة-750مل,59.75,59.75,0
6224007250570.00,اجاج ملح يودى-خشن500جم,11.95,11.95,0
6224007250402.00,ريتش ملح بحرى مبلور ناعم-1كجم,15.95,15.95,0
6223001350682.00,صنى زيت خليط عباد 2-4لتر,153.25,153.25,0
6222000505291.00,كريستال زيت ذرة 1-6لتر,140.25,140.25,0
6225000011380.00,ان تى فارما زيت جوز-الهند250مل,97.95,97.95,0
6223000190623.00,وادى فود زيت زيتون-ممتاز250مل,91.95,91.95,0
8850282391011.00,كينج اويل زيت نخالة-الارز1لتر,154.95,154.95,0
6222000504331.00,الاصيل زيت ذرة-750مل,60.75,60.75,0
6224007250259.00,د سولت ملح منخفض-الصوديوم160جم,10.45,10.45,0
