product_id,product_name,price_after,price_before,discount
6224000680091,بيض احمر بشاير - 15 قطعة,76.95,76.95,0
6224008637288,لمار كريمة مخفوقة - 500 مل,72.95,72.95,0
2122196000003,مورتة طبيعي قتيلو,119.95,119.95,0
2122192000007,جبنة كريمي قتيلو,195.95,195.95,0
6224001167973,شرائح جبن تشيزا بالكمون - 150 جرام,35.95,31.95,11.126564673157171
6224000432850,مزارع دينا زبادى طبيعي - 105 جرام,5.75,5.75,0
6223003770006,جبنة بريزيدن مطبوخ كامل الدسم بالبلوتشيز - 14 جم,50.75,50.75,0
3073781097849,جبنة شيدر لافاش كيري - 350 جم,88.95,88.95,0
6223003776244,جبنة فيتا طعمة لايت - 500جم,36.75,36.75,0
6223003770822,جبنة شيدر جودة طعمة ميلك - 450 جم,66.5,66.5,0
6223007944304,أرلا ميلك جودنيس حليب كامل الدسم - 1 لتر,28.75,24.95,13.217391304347828
2122357000002,جبنة كشكفال بقرى,490.95,490.95,0
6223004771538,جرين لاند جبنة فيتا بالبسطرمة - 250 جرام,16,16,0
6223004834028,جبنة دمياطي فتيلو طبيعية - 1كجم,198.95,182.95,8.042221663734606
6223004260155,لا فاش كيري جبنة كريمي - 240 جرام,64.95,53.95,16.936104695919937
2122223000006,جبنة جرانا بدانو,849.95,849.95,0
6223004773488,جرين لاند فيتا الصفرا بالخلطة الأصلية - 500 جرام,32.95,32.95,0
2122019000005,جبنة فيتا,89.95,89.95,0
6224008470625,جبنة فيتا من هيلثي - 400 جرام,74.5,74.5,0
2122159000002,جبنة ريكفورد كليمنس,493.95,493.95,0
2122131000006,جبنة شيدر بيضاء بالفلفل الحار,599.95,599.95,0
6221011000467,جبنة دوبل كريم جرين لاند - 900 جرام,89.5,89.5,0
6224008709329,جبنة مطبوخة سبريد عبورلاند بالقشطة - 140 جم,25.95,25.95,0
2122289000002,جبنة امنتال سويسري,671.95,671.95,0
6224008470618,جبنة قليلة الملح من هيلثي - 400 جرام,74.5,74.5,0
6221011000405,جبنة دمياطي جرين لاند - 1 كجم,89.5,89.5,0
6224000147518,جبنة فيتا حارة عبور لاند - 500جم,37.75,37.75,0
6224008470380,جبنة إسطنبولي من هيلثي - 400 جرام,74.5,74.5,0
2122065000004,بينار لبنة,299.95,299.95,0
6224009590735,سالوتى جبنة ايممنتال - 150 جرام,87.95,87.95,0
2122858000006,ايمنتال سويس - 3 كيلو,1199.95,1199.95,0
6223000752685,جبنة دومتي كريمي بالبابريكا - 400جم,109.95,109.95,0
6224007244814,جبنة اسطنبولي طعمة ميلك - 700 جم,65.25,65.25,0
6224000490102,جبنة ايدام تشيزا - 170 جم,78.75,78.75,0
3073781178623,جبنة مثلثات لافاش كيري - 88 قطعة,285,285,0
6224000147808,عبور لاند جبنة بيضاء بالزيتون - 125 جرام,10.5,10.5,0
6224000147600,عبور لاند جبنة اسطنبولي - 125 جرام,10.5,10.5,0
6224000147655,عبور لاند جبنة فيتا حارة - 125 جرام,10.5,10.5,0
2122493000003,جبن اولد امستردام,945.95,945.95,0
6223004772191,جرين لاند جبنة قابلة للدهن بطعم الشيدر - 240 جرام,40.5,40.5,0
2122349000003,جبنة كشكفال بقرى بالفلفل الأحمر,732.95,732.95,0
6223003777166,جبنة فيتا بالزيتون طعمة - 500جم,36.75,36.75,0
6223004772726,جرين لاند جبنة سبريد بطعم الشيدر - 500 جرام,71.5,71.5,0
6223004772689,جرين لاند جبنة سبريد - 500 جرام,71.5,71.5,0
6223004772672,جرين لاند جبنة سبريد - 240 جرام,40.5,40.5,0
